county,date,hospitalized_covid_patients,population
Del Norte,2020-12-06,0.0,27812.0
San Bernardino,2020-12-06,1060.0,2180085.0
Mariposa,2020-12-06,2.0,17203.0
Tulare,2020-12-06,126.0,466195.0
Glenn,2020-12-06,6.0,28393.0
Marin,2020-12-06,20.0,258826.0
Mendocino,2020-12-06,7.0,86749.0
Plumas,2020-12-06,0.0,18807.0
Siskiyou,2020-12-06,13.0,43539.0
Mono,2020-12-06,0.0,14444.0
San Luis Obispo,2020-12-06,14.0,283111.0
Modoc,2020-12-06,1.0,8841.0
Yuba,2020-12-06,46.0,78668.0
Butte,2020-12-06,51.0,219186.0
Ventura,2020-12-06,133.0,846006.0
San Joaquin,2020-12-06,226.0,762148.0
Yolo,2020-12-06,20.0,220500.0
Sacramento,2020-12-06,398.0,1552058.0
Fresno,2020-12-06,436.0,999101.0
Sonoma,2020-12-06,57.0,494336.0
Lake,2020-12-06,3.0,64386.0
Merced,2020-12-06,35.0,277680.0
San Mateo,2020-12-06,92.0,766573.0
Riverside,2020-12-06,817.0,2470546.0
Nevada,2020-12-06,18.0,99755.0
Placer,2020-12-06,171.0,398329.0
San Francisco,2020-12-06,115.0,881549.0
Los Angeles,2020-12-06,3490.0,10039107.0
Amador,2020-12-06,7.0,39752.0
Solano,2020-12-06,79.0,447643.0
El Dorado,2020-12-06,20.0,192843.0
Lassen,2020-12-06,5.0,30573.0
San Diego,2020-12-06,871.0,3338330.0
Inyo,2020-12-06,3.0,18039.0
Contra Costa,2020-12-06,158.0,1153526.0
Calaveras,2020-12-06,2.0,45905.0
Santa Clara,2020-12-06,368.0,1927852.0
San Bernardino,2020-12-07,1100.0,2180085.0
Calaveras,2020-12-07,1.0,45905.0
San Francisco,2020-12-07,123.0,881549.0
San Mateo,2020-12-07,95.0,766573.0
Del Norte,2020-12-07,1.0,27812.0
Napa,2020-12-07,13.0,137744.0
Tulare,2020-12-07,135.0,466195.0
Plumas,2020-12-07,0.0,18807.0
Siskiyou,2020-12-07,13.0,43539.0
Sonoma,2020-12-07,50.0,494336.0
Orange,2020-12-07,1024.0,3175692.0
Kings,2020-12-07,77.0,152940.0
Butte,2020-12-07,55.0,219186.0
San Benito,2020-12-07,7.0,62808.0
Yuba,2020-12-07,42.0,78668.0
San Diego,2020-12-07,908.0,3338330.0
Sutter,2020-12-07,0.0,96971.0
Madera,2020-12-07,36.0,157327.0
El Dorado,2020-12-07,21.0,192843.0
Nevada,2020-12-07,18.0,99755.0
Lassen,2020-12-07,6.0,30573.0
Colusa,2020-12-07,9.0,21547.0
Marin,2020-12-07,20.0,258826.0
Santa Barbara,2020-12-07,64.0,446499.0
Shasta,2020-12-07,46.0,180080.0
Los Angeles,2020-12-07,3653.0,10039107.0
Sacramento,2020-12-07,412.0,1552058.0
Riverside,2020-12-07,848.0,2470546.0
Mono,2020-12-07,0.0,14444.0
Humboldt,2020-12-07,9.0,135558.0
Imperial,2020-12-07,122.0,181215.0
Solano,2020-12-07,75.0,447643.0
Merced,2020-12-07,37.0,277680.0
San Luis Obispo,2020-12-07,15.0,283111.0
Mariposa,2020-12-07,2.0,17203.0
Mendocino,2020-12-07,9.0,86749.0
Amador,2020-12-07,7.0,39752.0
Contra Costa,2020-12-07,156.0,1153526.0
Ventura,2020-12-07,136.0,846006.0
Lake,2020-12-07,2.0,64386.0
Tehama,2020-12-07,12.0,65084.0
Trinity,2020-12-07,0.0,12285.0
Glenn,2020-12-07,5.0,28393.0
Tuolumne,2020-12-07,7.0,54478.0
Yolo,2020-12-07,23.0,220500.0
Monterey,2020-12-07,106.0,434061.0
Alameda,2020-12-07,268.0,1671329.0
Santa Clara,2020-12-07,398.0,1927852.0
Santa Cruz,2020-12-07,49.0,273213.0
Modoc,2020-12-07,0.0,8841.0
Stanislaus,2020-12-07,244.0,550660.0
Kern,2020-12-07,224.0,900202.0
Placer,2020-12-07,162.0,398329.0
Fresno,2020-12-07,455.0,999101.0
San Joaquin,2020-12-07,208.0,762148.0
Inyo,2020-12-07,3.0,18039.0
Modoc,2020-12-08,0.0,8841.0
Kings,2020-12-08,82.0,152940.0
Inyo,2020-12-08,3.0,18039.0
Sacramento,2020-12-08,422.0,1552058.0
Tulare,2020-12-08,141.0,466195.0
San Joaquin,2020-12-08,227.0,762148.0
Tuolumne,2020-12-08,6.0,54478.0
San Luis Obispo,2020-12-08,15.0,283111.0
Alameda,2020-12-08,280.0,1671329.0
Lassen,2020-12-08,5.0,30573.0
Shasta,2020-12-08,46.0,180080.0
San Bernardino,2020-12-08,1140.0,2180085.0
Sutter,2020-12-08,0.0,96971.0
San Benito,2020-12-08,7.0,62808.0
Monterey,2020-12-08,113.0,434061.0
Santa Barbara,2020-12-08,67.0,446499.0
Yuba,2020-12-08,45.0,78668.0
Mendocino,2020-12-08,7.0,86749.0
Riverside,2020-12-08,895.0,2470546.0
San Mateo,2020-12-08,97.0,766573.0
Solano,2020-12-08,88.0,447643.0
Humboldt,2020-12-08,7.0,135558.0
Napa,2020-12-08,16.0,137744.0
Placer,2020-12-08,175.0,398329.0
Plumas,2020-12-08,1.0,18807.0
Sonoma,2020-12-08,60.0,494336.0
Trinity,2020-12-08,0.0,12285.0
Los Angeles,2020-12-08,3770.0,10039107.0
Santa Clara,2020-12-08,413.0,1927852.0
Stanislaus,2020-12-08,260.0,550660.0
Yolo,2020-12-08,26.0,220500.0
Glenn,2020-12-08,5.0,28393.0
Del Norte,2020-12-08,3.0,27812.0
Mono,2020-12-08,0.0,14444.0
Madera,2020-12-08,37.0,157327.0
Nevada,2020-12-08,14.0,99755.0
Tehama,2020-12-08,17.0,65084.0
Merced,2020-12-08,37.0,277680.0
Calaveras,2020-12-08,1.0,45905.0
Santa Cruz,2020-12-08,48.0,273213.0
Mariposa,2020-12-08,3.0,17203.0
Siskiyou,2020-12-08,13.0,43539.0
Kern,2020-12-08,229.0,900202.0
Amador,2020-12-08,7.0,39752.0
Colusa,2020-12-08,4.0,21547.0
El Dorado,2020-12-08,24.0,192843.0
Butte,2020-12-08,66.0,219186.0
Marin,2020-12-08,24.0,258826.0
Lake,2020-12-08,4.0,64386.0
Ventura,2020-12-08,135.0,846006.0
Orange,2020-12-08,1054.0,3175692.0
San Francisco,2020-12-08,120.0,881549.0
Fresno,2020-12-08,492.0,999101.0
Contra Costa,2020-12-08,159.0,1153526.0
Imperial,2020-12-08,122.0,181215.0
San Diego,2020-12-08,933.0,3338330.0
Ventura,2020-12-09,152.0,846006.0
Mariposa,2020-12-09,2.0,17203.0
Orange,2020-12-09,1093.0,3175692.0
San Diego,2020-12-09,955.0,3338330.0
Modoc,2020-12-09,0.0,8841.0
Alameda,2020-12-09,301.0,1671329.0
Monterey,2020-12-09,115.0,434061.0
Santa Cruz,2020-12-09,47.0,273213.0
Humboldt,2020-12-09,4.0,135558.0
Merced,2020-12-09,41.0,277680.0
Sonoma,2020-12-09,65.0,494336.0
Santa Clara,2020-12-09,433.0,1927852.0
Butte,2020-12-09,65.0,219186.0
Placer,2020-12-09,183.0,398329.0
Los Angeles,2020-12-09,3994.0,10039107.0
Inyo,2020-12-09,3.0,18039.0
San Benito,2020-12-09,6.0,62808.0
San Francisco,2020-12-09,127.0,881549.0
Trinity,2020-12-09,0.0,12285.0
Napa,2020-12-09,15.0,137744.0
San Luis Obispo,2020-12-09,18.0,283111.0
Tehama,2020-12-09,13.0,65084.0
Shasta,2020-12-09,46.0,180080.0
Fresno,2020-12-09,491.0,999101.0
Lake,2020-12-09,4.0,64386.0
Sacramento,2020-12-09,422.0,1552058.0
El Dorado,2020-12-09,25.0,192843.0
Glenn,2020-12-09,5.0,28393.0
Yuba,2020-12-09,49.0,78668.0
Kern,2020-12-09,238.0,900202.0
Stanislaus,2020-12-09,270.0,550660.0
Marin,2020-12-09,33.0,258826.0
Mendocino,2020-12-09,9.0,86749.0
Tulare,2020-12-09,150.0,466195.0
Santa Barbara,2020-12-09,75.0,446499.0
Sutter,2020-12-09,0.0,96971.0
Colusa,2020-12-09,3.0,21547.0
Del Norte,2020-12-09,3.0,27812.0
Tuolumne,2020-12-09,7.0,54478.0
San Mateo,2020-12-09,110.0,766573.0
Solano,2020-12-09,98.0,447643.0
Imperial,2020-12-09,127.0,181215.0
Mono,2020-12-09,1.0,14444.0
Plumas,2020-12-09,1.0,18807.0
Calaveras,2020-12-09,2.0,45905.0
Madera,2020-12-09,43.0,157327.0
Yolo,2020-12-09,24.0,220500.0
Amador,2020-12-09,9.0,39752.0
Lassen,2020-12-09,2.0,30573.0
Siskiyou,2020-12-09,11.0,43539.0
Nevada,2020-12-09,13.0,99755.0
Contra Costa,2020-12-09,169.0,1153526.0
Kings,2020-12-09,74.0,152940.0
San Joaquin,2020-12-09,238.0,762148.0
San Bernardino,2020-12-09,1186.0,2180085.0
Riverside,2020-12-09,907.0,2470546.0
Fresno,2020-12-10,513.0,999101.0
Sacramento,2020-12-10,437.0,1552058.0
Inyo,2020-12-10,4.0,18039.0
Marin,2020-12-10,30.0,258826.0
Butte,2020-12-10,64.0,219186.0
Mono,2020-12-10,1.0,14444.0
Santa Barbara,2020-12-10,76.0,446499.0
Alameda,2020-12-10,312.0,1671329.0
San Bernardino,2020-12-10,1241.0,2180085.0
Lake,2020-12-10,4.0,64386.0
Santa Clara,2020-12-10,438.0,1927852.0
Imperial,2020-12-10,127.0,181215.0
Colusa,2020-12-10,4.0,21547.0
Los Angeles,2020-12-10,4173.0,10039107.0
San Diego,2020-12-10,963.0,3338330.0
San Joaquin,2020-12-10,241.0,762148.0
Yuba,2020-12-10,49.0,78668.0
San Francisco,2020-12-10,119.0,881549.0
San Mateo,2020-12-10,112.0,766573.0
Kern,2020-12-10,247.0,900202.0
Ventura,2020-12-10,158.0,846006.0
Calaveras,2020-12-10,3.0,45905.0
Yolo,2020-12-10,24.0,220500.0
Sutter,2020-12-10,0.0,96971.0
Humboldt,2020-12-10,5.0,135558.0
Mendocino,2020-12-10,7.0,86749.0
Nevada,2020-12-10,20.0,99755.0
Orange,2020-12-10,1172.0,3175692.0
Glenn,2020-12-10,5.0,28393.0
Shasta,2020-12-10,49.0,180080.0
Merced,2020-12-10,39.0,277680.0
Tulare,2020-12-10,141.0,466195.0
Kings,2020-12-10,77.0,152940.0
Trinity,2020-12-10,0.0,12285.0
Napa,2020-12-10,15.0,137744.0
Riverside,2020-12-10,950.0,2470546.0
Mariposa,2020-12-10,2.0,17203.0
Sonoma,2020-12-10,77.0,494336.0
Lassen,2020-12-10,2.0,30573.0
Santa Cruz,2020-12-10,45.0,273213.0
Tehama,2020-12-10,13.0,65084.0
Plumas,2020-12-10,2.0,18807.0
Madera,2020-12-10,36.0,157327.0
Contra Costa,2020-12-10,164.0,1153526.0
Amador,2020-12-10,9.0,39752.0
San Luis Obispo,2020-12-10,20.0,283111.0
Del Norte,2020-12-10,2.0,27812.0
Modoc,2020-12-10,0.0,8841.0
Monterey,2020-12-10,122.0,434061.0
San Benito,2020-12-10,10.0,62808.0
Solano,2020-12-10,102.0,447643.0
Stanislaus,2020-12-10,276.0,550660.0
El Dorado,2020-12-10,25.0,192843.0
Placer,2020-12-10,194.0,398329.0
Tuolumne,2020-12-10,8.0,54478.0
Siskiyou,2020-12-10,11.0,43539.0
Los Angeles,2020-12-11,4362.0,10039107.0
Plumas,2020-12-11,1.0,18807.0
Inyo,2020-12-11,5.0,18039.0
Merced,2020-12-11,45.0,277680.0
San Mateo,2020-12-11,112.0,766573.0
Kern,2020-12-11,253.0,900202.0
Sonoma,2020-12-11,75.0,494336.0
Marin,2020-12-11,30.0,258826.0
Trinity,2020-12-11,0.0,12285.0
Tehama,2020-12-11,11.0,65084.0
Lassen,2020-12-11,4.0,30573.0
Orange,2020-12-11,1226.0,3175692.0
Tuolumne,2020-12-11,8.0,54478.0
Del Norte,2020-12-11,2.0,27812.0
Solano,2020-12-11,103.0,447643.0
Nevada,2020-12-11,19.0,99755.0
Sutter,2020-12-11,0.0,96971.0
Ventura,2020-12-11,163.0,846006.0
Butte,2020-12-11,69.0,219186.0
Riverside,2020-12-11,1004.0,2470546.0
Santa Clara,2020-12-11,450.0,1927852.0
Napa,2020-12-11,19.0,137744.0
Alameda,2020-12-11,317.0,1671329.0
El Dorado,2020-12-11,27.0,192843.0
Calaveras,2020-12-11,4.0,45905.0
Yuba,2020-12-11,50.0,78668.0
Fresno,2020-12-11,491.0,999101.0
Mono,2020-12-11,1.0,14444.0
San Diego,2020-12-11,1001.0,3338330.0
Shasta,2020-12-11,60.0,180080.0
San Joaquin,2020-12-11,256.0,762148.0
Contra Costa,2020-12-11,166.0,1153526.0
San Luis Obispo,2020-12-11,19.0,283111.0
Santa Barbara,2020-12-11,75.0,446499.0
Humboldt,2020-12-11,4.0,135558.0
Glenn,2020-12-11,5.0,28393.0
Santa Cruz,2020-12-11,48.0,273213.0
Yolo,2020-12-11,24.0,220500.0
Modoc,2020-12-11,0.0,8841.0
Imperial,2020-12-11,124.0,181215.0
Kings,2020-12-11,73.0,152940.0
Mariposa,2020-12-11,2.0,17203.0
Amador,2020-12-11,10.0,39752.0
Siskiyou,2020-12-11,9.0,43539.0
San Benito,2020-12-11,8.0,62808.0
Colusa,2020-12-11,4.0,21547.0
Monterey,2020-12-11,127.0,434061.0
Sacramento,2020-12-11,453.0,1552058.0
Lake,2020-12-11,5.0,64386.0
San Bernardino,2020-12-11,1240.0,2180085.0
Madera,2020-12-11,32.0,157327.0
Stanislaus,2020-12-11,295.0,550660.0
Mendocino,2020-12-11,7.0,86749.0
Tulare,2020-12-11,183.0,466195.0
San Francisco,2020-12-11,135.0,881549.0
Placer,2020-12-11,194.0,398329.0
Shasta,2020-12-12,63.0,180080.0
Butte,2020-12-12,66.0,219186.0
Marin,2020-12-12,30.0,258826.0
Trinity,2020-12-12,0.0,12285.0
Calaveras,2020-12-12,5.0,45905.0
Siskiyou,2020-12-12,8.0,43539.0
Riverside,2020-12-12,996.0,2470546.0
Los Angeles,2020-12-12,4568.0,10039107.0
Ventura,2020-12-12,184.0,846006.0
Stanislaus,2020-12-12,307.0,550660.0
Madera,2020-12-12,38.0,157327.0
Nevada,2020-12-12,20.0,99755.0
Contra Costa,2020-12-12,186.0,1153526.0
Lassen,2020-12-12,4.0,30573.0
Plumas,2020-12-12,1.0,18807.0
San Mateo,2020-12-12,111.0,766573.0
Tulare,2020-12-12,182.0,466195.0
Tehama,2020-12-12,12.0,65084.0
Sacramento,2020-12-12,475.0,1552058.0
San Luis Obispo,2020-12-12,28.0,283111.0
Humboldt,2020-12-12,5.0,135558.0
Yolo,2020-12-12,8.0,220500.0
Tuolumne,2020-12-12,7.0,54478.0
San Benito,2020-12-12,9.0,62808.0
Orange,2020-12-12,1307.0,3175692.0
Amador,2020-12-12,11.0,39752.0
Fresno,2020-12-12,489.0,999101.0
Mariposa,2020-12-12,2.0,17203.0
Alameda,2020-12-12,320.0,1671329.0
San Joaquin,2020-12-12,270.0,762148.0
Kern,2020-12-12,282.0,900202.0
Santa Clara,2020-12-12,465.0,1927852.0
Placer,2020-12-12,186.0,398329.0
Lake,2020-12-12,4.0,64386.0
San Diego,2020-12-12,1037.0,3338330.0
Santa Barbara,2020-12-12,79.0,446499.0
Inyo,2020-12-12,6.0,18039.0
Mendocino,2020-12-12,7.0,86749.0
Glenn,2020-12-12,5.0,28393.0
Merced,2020-12-12,43.0,277680.0
Modoc,2020-12-12,1.0,8841.0
Santa Cruz,2020-12-12,52.0,273213.0
Monterey,2020-12-12,126.0,434061.0
El Dorado,2020-12-12,26.0,192843.0
Colusa,2020-12-12,2.0,21547.0
Napa,2020-12-12,18.0,137744.0
San Francisco,2020-12-12,134.0,881549.0
Imperial,2020-12-12,135.0,181215.0
Sutter,2020-12-12,0.0,96971.0
Mono,2020-12-12,1.0,14444.0
Kings,2020-12-12,77.0,152940.0
Yuba,2020-12-12,63.0,78668.0
Del Norte,2020-12-12,2.0,27812.0
Sonoma,2020-12-12,71.0,494336.0
Solano,2020-12-12,104.0,447643.0
San Bernardino,2020-12-12,1322.0,2180085.0
Sonoma,2020-12-13,80.0,494336.0
Tehama,2020-12-13,11.0,65084.0
Siskiyou,2020-12-13,8.0,43539.0
San Bernardino,2020-12-13,1364.0,2180085.0
San Luis Obispo,2020-12-13,33.0,283111.0
San Benito,2020-12-13,11.0,62808.0
Butte,2020-12-13,77.0,219186.0
Inyo,2020-12-13,7.0,18039.0
Stanislaus,2020-12-13,330.0,550660.0
Solano,2020-12-13,113.0,447643.0
Sacramento,2020-12-13,480.0,1552058.0
Santa Clara,2020-12-13,503.0,1927852.0
Plumas,2020-12-13,1.0,18807.0
Humboldt,2020-12-13,7.0,135558.0
Orange,2020-12-13,1358.0,3175692.0
Mariposa,2020-12-13,0.0,17203.0
San Diego,2020-12-13,1034.0,3338330.0
Yuba,2020-12-13,64.0,78668.0
Ventura,2020-12-13,192.0,846006.0
Kings,2020-12-13,75.0,152940.0
Placer,2020-12-13,192.0,398329.0
Santa Barbara,2020-12-13,90.0,446499.0
Shasta,2020-12-13,66.0,180080.0
San Francisco,2020-12-13,143.0,881549.0
Riverside,2020-12-13,1040.0,2470546.0
San Mateo,2020-12-13,115.0,766573.0
Amador,2020-12-13,13.0,39752.0
Monterey,2020-12-13,133.0,434061.0
Napa,2020-12-13,20.0,137744.0
Merced,2020-12-13,41.0,277680.0
Marin,2020-12-13,31.0,258826.0
Modoc,2020-12-13,0.0,8841.0
El Dorado,2020-12-13,29.0,192843.0
Calaveras,2020-12-13,7.0,45905.0
Del Norte,2020-12-13,3.0,27812.0
Tuolumne,2020-12-13,7.0,54478.0
Contra Costa,2020-12-13,194.0,1153526.0
Nevada,2020-12-13,20.0,99755.0
Glenn,2020-12-13,5.0,28393.0
Kern,2020-12-13,301.0,900202.0
Trinity,2020-12-13,0.0,12285.0
Colusa,2020-12-13,3.0,21547.0
San Joaquin,2020-12-13,285.0,762148.0
Mendocino,2020-12-13,14.0,86749.0
Santa Cruz,2020-12-13,53.0,273213.0
Fresno,2020-12-13,507.0,999101.0
Tulare,2020-12-13,182.0,466195.0
Yolo,2020-12-13,24.0,220500.0
Madera,2020-12-13,34.0,157327.0
Lake,2020-12-13,4.0,64386.0
Los Angeles,2020-12-13,4775.0,10039107.0
Alameda,2020-12-13,349.0,1671329.0
Lassen,2020-12-13,6.0,30573.0
Mono,2020-12-13,1.0,14444.0
Imperial,2020-12-13,143.0,181215.0
Sutter,2020-12-13,0.0,96971.0
San Diego,2020-12-14,1082.0,3338330.0
Placer,2020-12-14,195.0,398329.0
Ventura,2020-12-14,220.0,846006.0
Nevada,2020-12-14,19.0,99755.0
Tuolumne,2020-12-14,4.0,54478.0
San Benito,2020-12-14,11.0,62808.0
San Bernardino,2020-12-14,1415.0,2180085.0
Shasta,2020-12-14,60.0,180080.0
Monterey,2020-12-14,140.0,434061.0
Riverside,2020-12-14,1078.0,2470546.0
Butte,2020-12-14,77.0,219186.0
Lake,2020-12-14,5.0,64386.0
Tulare,2020-12-14,182.0,466195.0
San Joaquin,2020-12-14,301.0,762148.0
San Luis Obispo,2020-12-14,32.0,283111.0
Kern,2020-12-14,288.0,900202.0
Madera,2020-12-14,38.0,157327.0
Napa,2020-12-14,20.0,137744.0
Kings,2020-12-14,75.0,152940.0
Sonoma,2020-12-14,80.0,494336.0
Fresno,2020-12-14,528.0,999101.0
San Mateo,2020-12-14,121.0,766573.0
El Dorado,2020-12-14,30.0,192843.0
San Francisco,2020-12-14,153.0,881549.0
Merced,2020-12-14,41.0,277680.0
Mendocino,2020-12-14,15.0,86749.0
Plumas,2020-12-14,1.0,18807.0
Del Norte,2020-12-14,1.0,27812.0
Tehama,2020-12-14,12.0,65084.0
Orange,2020-12-14,1460.0,3175692.0
Contra Costa,2020-12-14,200.0,1153526.0
Sutter,2020-12-14,0.0,96971.0
Glenn,2020-12-14,5.0,28393.0
Mono,2020-12-14,1.0,14444.0
Yuba,2020-12-14,62.0,78668.0
Solano,2020-12-14,120.0,447643.0
Lassen,2020-12-14,4.0,30573.0
Calaveras,2020-12-14,6.0,45905.0
Colusa,2020-12-14,3.0,21547.0
Yolo,2020-12-14,26.0,220500.0
Sacramento,2020-12-14,494.0,1552058.0
Siskiyou,2020-12-14,5.0,43539.0
Marin,2020-12-14,33.0,258826.0
Stanislaus,2020-12-14,348.0,550660.0
Inyo,2020-12-14,6.0,18039.0
Mariposa,2020-12-14,0.0,17203.0
Modoc,2020-12-14,0.0,8841.0
Humboldt,2020-12-14,7.0,135558.0
Amador,2020-12-14,13.0,39752.0
Santa Barbara,2020-12-14,91.0,446499.0
Los Angeles,2020-12-14,4970.0,10039107.0
Imperial,2020-12-14,151.0,181215.0
Alameda,2020-12-14,374.0,1671329.0
Santa Clara,2020-12-14,538.0,1927852.0
Trinity,2020-12-14,0.0,12285.0
Santa Cruz,2020-12-14,57.0,273213.0
El Dorado,2020-12-15,33.0,192843.0
Placer,2020-12-15,198.0,398329.0
Riverside,2020-12-15,1116.0,2470546.0
Los Angeles,2020-12-15,5208.0,10039107.0
Amador,2020-12-15,15.0,39752.0
Sacramento,2020-12-15,492.0,1552058.0
Monterey,2020-12-15,152.0,434061.0
Kern,2020-12-15,299.0,900202.0
Humboldt,2020-12-15,7.0,135558.0
Imperial,2020-12-15,164.0,181215.0
Santa Barbara,2020-12-15,92.0,446499.0
Lassen,2020-12-15,6.0,30573.0
Trinity,2020-12-15,0.0,12285.0
Santa Cruz,2020-12-15,54.0,273213.0
Calaveras,2020-12-15,6.0,45905.0
Alameda,2020-12-15,377.0,1671329.0
San Mateo,2020-12-15,124.0,766573.0
Marin,2020-12-15,36.0,258826.0
Tehama,2020-12-15,13.0,65084.0
Shasta,2020-12-15,65.0,180080.0
Fresno,2020-12-15,531.0,999101.0
Modoc,2020-12-15,0.0,8841.0
Orange,2020-12-15,1567.0,3175692.0
Plumas,2020-12-15,2.0,18807.0
Solano,2020-12-15,132.0,447643.0
Lake,2020-12-15,7.0,64386.0
San Francisco,2020-12-15,144.0,881549.0
Mono,2020-12-15,2.0,14444.0
Tuolumne,2020-12-15,3.0,54478.0
Mariposa,2020-12-15,0.0,17203.0
Yuba,2020-12-15,59.0,78668.0
Mendocino,2020-12-15,16.0,86749.0
San Luis Obispo,2020-12-15,36.0,283111.0
Napa,2020-12-15,18.0,137744.0
San Bernardino,2020-12-15,1505.0,2180085.0
San Benito,2020-12-15,12.0,62808.0
Colusa,2020-12-15,4.0,21547.0
Nevada,2020-12-15,20.0,99755.0
Merced,2020-12-15,46.0,277680.0
Del Norte,2020-12-15,1.0,27812.0
Santa Clara,2020-12-15,553.0,1927852.0
San Joaquin,2020-12-15,309.0,762148.0
Inyo,2020-12-15,7.0,18039.0
Ventura,2020-12-15,233.0,846006.0
Sutter,2020-12-15,0.0,96971.0
Kings,2020-12-15,79.0,152940.0
Tulare,2020-12-15,180.0,466195.0
Contra Costa,2020-12-15,197.0,1153526.0
Stanislaus,2020-12-15,354.0,550660.0
San Diego,2020-12-15,1173.0,3338330.0
Sonoma,2020-12-15,69.0,494336.0
Siskiyou,2020-12-15,7.0,43539.0
Yolo,2020-12-15,27.0,220500.0
Butte,2020-12-15,84.0,219186.0
Glenn,2020-12-15,5.0,28393.0
Madera,2020-12-15,47.0,157327.0
Shasta,2020-12-16,72.0,180080.0
Tulare,2020-12-16,182.0,466195.0
Contra Costa,2020-12-16,206.0,1153526.0
San Benito,2020-12-16,12.0,62808.0
Humboldt,2020-12-16,9.0,135558.0
Santa Barbara,2020-12-16,102.0,446499.0
Butte,2020-12-16,87.0,219186.0
Santa Cruz,2020-12-16,58.0,273213.0
San Francisco,2020-12-16,143.0,881549.0
Alameda,2020-12-16,375.0,1671329.0
Ventura,2020-12-16,241.0,846006.0
Lassen,2020-12-16,7.0,30573.0
Stanislaus,2020-12-16,354.0,550660.0
Yuba,2020-12-16,54.0,78668.0
Nevada,2020-12-16,18.0,99755.0
Fresno,2020-12-16,557.0,999101.0
Imperial,2020-12-16,165.0,181215.0
Modoc,2020-12-16,0.0,8841.0
San Bernardino,2020-12-16,1585.0,2180085.0
Riverside,2020-12-16,1139.0,2470546.0
Santa Clara,2020-12-16,585.0,1927852.0
Lake,2020-12-16,4.0,64386.0
Kern,2020-12-16,311.0,900202.0
Monterey,2020-12-16,147.0,434061.0
Trinity,2020-12-16,0.0,12285.0
Los Angeles,2020-12-16,5466.0,10039107.0
Orange,2020-12-16,1615.0,3175692.0
El Dorado,2020-12-16,28.0,192843.0
Glenn,2020-12-16,5.0,28393.0
Merced,2020-12-16,59.0,277680.0
Tuolumne,2020-12-16,3.0,54478.0
San Mateo,2020-12-16,129.0,766573.0
Plumas,2020-12-16,4.0,18807.0
Calaveras,2020-12-16,4.0,45905.0
Kings,2020-12-16,75.0,152940.0
Mariposa,2020-12-16,0.0,17203.0
Madera,2020-12-16,49.0,157327.0
Napa,2020-12-16,23.0,137744.0
Sutter,2020-12-16,0.0,96971.0
Inyo,2020-12-16,7.0,18039.0
Del Norte,2020-12-16,1.0,27812.0
Placer,2020-12-16,188.0,398329.0
Sacramento,2020-12-16,509.0,1552058.0
San Luis Obispo,2020-12-16,35.0,283111.0
San Joaquin,2020-12-16,323.0,762148.0
Yolo,2020-12-16,24.0,220500.0
Sonoma,2020-12-16,67.0,494336.0
Amador,2020-12-16,13.0,39752.0
Tehama,2020-12-16,11.0,65084.0
Mendocino,2020-12-16,14.0,86749.0
Marin,2020-12-16,38.0,258826.0
Colusa,2020-12-16,5.0,21547.0
Mono,2020-12-16,2.0,14444.0
Siskiyou,2020-12-16,9.0,43539.0
Solano,2020-12-16,121.0,447643.0
San Diego,2020-12-16,1186.0,3338330.0
Madera,2020-12-17,44.0,157327.0
Siskiyou,2020-12-17,7.0,43539.0
Los Angeles,2020-12-17,5763.0,10039107.0
Tehama,2020-12-17,8.0,65084.0
Kings,2020-12-17,77.0,152940.0
San Benito,2020-12-17,13.0,62808.0
San Diego,2020-12-17,1219.0,3338330.0
Mariposa,2020-12-17,0.0,17203.0
Humboldt,2020-12-17,11.0,135558.0
San Mateo,2020-12-17,138.0,766573.0
Amador,2020-12-17,13.0,39752.0
Trinity,2020-12-17,0.0,12285.0
Mono,2020-12-17,1.0,14444.0
Monterey,2020-12-17,153.0,434061.0
Solano,2020-12-17,125.0,447643.0
Marin,2020-12-17,33.0,258826.0
Stanislaus,2020-12-17,354.0,550660.0
Riverside,2020-12-17,1186.0,2470546.0
Orange,2020-12-17,1635.0,3175692.0
Placer,2020-12-17,195.0,398329.0
Kern,2020-12-17,320.0,900202.0
Tulare,2020-12-17,183.0,466195.0
Ventura,2020-12-17,259.0,846006.0
Alameda,2020-12-17,402.0,1671329.0
San Francisco,2020-12-17,161.0,881549.0
Glenn,2020-12-17,5.0,28393.0
Contra Costa,2020-12-17,212.0,1153526.0
San Luis Obispo,2020-12-17,36.0,283111.0
Napa,2020-12-17,24.0,137744.0
Calaveras,2020-12-17,4.0,45905.0
Lassen,2020-12-17,6.0,30573.0
Del Norte,2020-12-17,1.0,27812.0
El Dorado,2020-12-17,25.0,192843.0
Sonoma,2020-12-17,73.0,494336.0
San Joaquin,2020-12-17,323.0,762148.0
Yuba,2020-12-17,54.0,78668.0
Santa Barbara,2020-12-17,103.0,446499.0
Santa Clara,2020-12-17,588.0,1927852.0
Fresno,2020-12-17,592.0,999101.0
Colusa,2020-12-17,5.0,21547.0
Imperial,2020-12-17,174.0,181215.0
Sacramento,2020-12-17,493.0,1552058.0
Inyo,2020-12-17,9.0,18039.0
Mendocino,2020-12-17,13.0,86749.0
Plumas,2020-12-17,6.0,18807.0
Nevada,2020-12-17,17.0,99755.0
Lake,2020-12-17,6.0,64386.0
Butte,2020-12-17,84.0,219186.0
Yolo,2020-12-17,23.0,220500.0
